[NOTUS TEXTFILE V3.3]
File Created: 26-nov-2019 16:17:27
Tow Date: 15-sep-2013 10:39:47


Transponder: C56S
Placement: Estribor

Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
E80G,13:23:35,672,8,---,---,---,---,---,
E80G,13:24:00,673,3,---,---,---,---,---,
E80G,13:24:26,673,4,---,---,---,---,---,
E80G,13:24:52,673,0,---,---,---,---,---,
E80G,13:25:19,673,1,---,---,---,---,---,
E80G,13:25:45,673,6,---,---,---,---,---,
E80G,13:26:12,672,7,---,---,---,---,---,
E80G,13:26:38,672,9,---,---,---,---,---,
E80G,13:27:05,672,7,---,---,---,---,---,
E80G,13:27:31,673,2,---,---,---,---,---,
E80G,13:27:56,673,7,---,---,---,---,---,
E80G,13:28:21,673,0,---,---,---,---,---,
E80G,13:28:47,673,3,---,---,---,---,---,
E80G,13:29:14,673,0,---,---,---,---,---,
E80G,13:29:39,672,7,---,---,---,---,---,
E80G,13:30:04,672,6,---,---,---,---,---,
E80G,13:30:29,673,2,---,---,---,---,---,
E80G,13:30:54,673,0,---,---,---,---,---,
E80G,13:31:21,673,4,---,---,---,---,---,
E80G,13:31:46,673,0,---,---,---,---,---,
E80G,13:32:10,673,1,---,---,---,---,---,
E80G,13:32:35,673,2,---,---,---,---,---,
E80G,13:33:00,672,9,---,---,---,---,---,
E80G,13:33:25,672,7,---,---,---,---,---,
E80G,13:33:49,673,1,---,---,---,---,---,
E80G,13:34:14,673,5,---,---,---,---,---,
E80G,13:34:39,672,8,---,---,---,---,---,
E80G,13:35:06,673,1,---,---,---,---,---,
E80G,13:35:32,673,4,---,---,---,---,---,
E80G,13:35:57,673,5,---,---,---,---,---,
E80G,13:36:22,673,2,---,---,---,---,---,
E80G,13:36:47,673,2,---,---,---,---,---,
E80G,13:37:13,673,1,---,---,---,---,---,
E80G,13:37:38,673,5,---,---,---,---,---,
E80G,13:38:03,673,2,---,---,---,---,---,
E80G,13:38:29,673,6,---,---,---,---,---,
E80G,13:38:54,673,3,---,---,---,---,---,
E80G,13:39:20,673,1,---,---,---,---,---,
E80G,13:39:44,673,1,---,---,---,---,---,
E80G,13:40:11,672,8,---,---,---,---,---,
E80G,13:40:36,672,7,---,---,---,---,---,
E80G,13:41:01,673,0,---,---,---,---,---,
E80G,13:41:26,672,7,---,---,---,---,---,
E80G,13:41:51,672,9,---,---,---,---,---,
E80G,13:42:16,672,6,---,---,---,---,---,
E80G,13:42:41,672,6,---,---,---,---,---,
E80G,13:43:06,672,5,---,---,---,---,---,
E80G,13:43:32,672,1,---,---,---,---,---,
E80G,13:43:57,672,6,---,---,---,---,---,
E80G,13:44:22,673,4,---,---,---,---,---,
E80G,13:44:47,672,9,---,---,---,---,---,
E80G,13:45:13,673,2,---,---,---,---,---,
E80G,13:45:38,673,4,---,---,---,---,---,
E80G,13:46:03,673,1,---,---,---,---,---,
E80G,13:46:28,673,1,---,---,---,---,---,
E80G,13:46:54,673,3,---,---,---,---,---,
E80G,13:47:19,673,3,---,---,---,---,---,
E80G,13:47:46,673,1,---,---,---,---,---,
E80G,13:48:13,673,2,---,---,---,---,---,
E80G,13:48:38,672,5,---,---,---,---,---,
E80G,13:49:03,673,3,---,---,---,---,---,
E80G,13:49:27,673,3,---,---,---,---,---,
E80G,13:49:54,673,6,---,---,---,---,---,
E80G,13:50:19,673,2,---,---,---,---,---,
E80G,13:50:44,673,4,---,---,---,---,---,
E80G,13:51:09,673,0,---,---,---,---,---,
E80G,13:51:34,673,2,---,---,---,---,---,
E80G,13:52:00,673,2,---,---,---,---,---,
E80G,13:52:27,673,4,---,---,---,---,---,
E80G,13:52:50,673,4,---,---,---,---,---,
E80G,13:53:14,673,4,---,---,---,---,---,
E80G,13:53:39,673,7,---,---,---,---,---,
E80G,13:54:05,673,4,---,---,---,---,---,
E80G,13:54:30,673,3,---,---,---,---,---,
E80G,13:54:55,674,1,---,---,---,---,---,
E80G,13:55:22,673,5,---,---,---,---,---,
E80G,13:55:48,673,6,---,---,---,---,---,
E80G,13:56:13,673,1,---,---,---,---,---,
E80G,13:56:39,673,4,---,---,---,---,---,
E80G,13:57:04,672,8,---,---,---,---,---,
E80G,13:57:28,673,2,---,---,---,---,---,
E80G,13:57:54,673,4,---,---,---,---,---,
E80G,13:58:21,673,3,---,---,---,---,---,
E80G,13:58:47,673,6,---,---,---,---,---,
E80G,13:59:14,673,2,---,---,---,---,---,
E80G,13:59:41,673,5,---,---,---,---,---,
E80G,14:00:02,673,1,---,---,---,---,---,
E80G,14:00:27,673,4,---,---,---,---,---,
E80G,14:00:52,673,2,---,---,---,---,---,
E80G,14:01:16,673,3,---,---,---,---,---,
E80G,14:01:41,672,8,---,---,---,---,---,
E80G,14:02:05,672,8,---,---,---,---,---,
E80G,14:02:30,672,7,---,---,---,---,---,
E80G,14:02:55,673,1,---,---,---,---,---,
E80G,14:03:21,674,7,---,---,---,---,---,
E80G,14:03:46,667,2,---,---,---,---,---,
E80G,14:04:16,---,---,---,---,---,---,
E80G,14:04:43,---,---,---,---,---,---,
E80G,14:05:09,---,---,---,---,---,---,
E80G,14:05:40,---,---,---,---,---,---,
E80G,14:06:06,490,1,---,---,---,---,---,
E80G,14:06:33,460,8,---,---,---,---,---,
E80G,14:06:59,432,2,---,---,---,---,---,
E80G,14:07:27,401,3,---,---,---,---,---,
E80G,14:07:54,370,1,---,---,---,---,---,
E80G,14:08:19,339,9,---,---,---,---,---,
E80G,14:08:49,---,---,---,---,---,---,
E80G,14:09:15,---,---,---,---,---,---,
E80G,14:09:37,238,4,14,4,---,---,---,---,
E80G,14:10:02,209,4,18,7,---,---,---,---,
E80G,14:10:29,176,7,22,4,---,---,---,---,
E80G,14:10:54,147,7,22,4,---,---,---,---,
E80G,14:11:19,118,7,31,8,---,---,---,---,
E80G,14:11:44,91,2,40,3,---,---,---,---,
E80G,14:12:09,66,1,42,4,---,---,---,---,
E80G,14:12:34,41,1,48,0,---,---,---,---,
E80G,14:12:59,23,2,54,4,---,---,---,---,
E80G,14:13:25,11,1,50,4,---,---,---,---,
E80G,14:13:55,---,---,---,---,---,---,
E80G,14:14:23,---,---,---,---,---,---,
E80G,14:14:51,---,---,---,---,---,---,
E80G,14:15:19,---,---,---,---,---,---,
E80G,14:15:47,---,---,---,---,---,---,
E80G,14:16:15,---,---,---,---,---,---,
E80G,14:16:43,---,---,---,---,---,---,
E80G,14:17:09,---,---,---,---,---,---,
E80G,14:17:39,---,---,---,---,---,---,
E80G,14:18:08,---,---,---,---,---,---,
E80G,14:18:37,---,---,---,---,---,---,
E80G,14:19:07,---,---,---,---,---,---,
E80G,14:19:36,---,---,---,---,---,---,
E80G,14:20:06,---,---,---,---,---,---,
E80G,14:20:33,---,---,---,---,---,---,
E80G,14:21:02,---,---,---,---,---,---,
E80G,14:21:32,---,---,---,---,---,---,
E80G,14:22:01,---,---,---,---,---,---,
E80G,14:22:30,---,---,---,---,---,---,
E80G,14:23:00,---,---,---,---,---,---,
E80G,14:23:29,---,---,---,---,---,---,
E80G,14:23:58,---,---,---,---,---,---,
E80G,14:24:28,---,---,---,---,---,---,
E80G,14:24:56,---,---,---,---,---,---,
E80G,14:25:24,---,---,---,---,---,---,
E80G,14:25:50,---,---,---,---,---,---,
E80G,14:26:20,---,---,---,---,---,---,
E80G,14:26:49,---,---,---,---,---,---,
E80G,14:27:19,---,---,---,---,---,---,
E80G,14:27:47,---,---,---,---,---,---,
E80G,14:28:16,---,---,---,---,---,---,
E80G,14:28:45,---,---,---,---,---,---,
E80G,14:29:15,---,---,---,---,---,---,
E80G,14:29:44,---,---,---,---,---,---,
E80G,14:30:12,---,---,---,---,---,---,
E80G,14:30:41,---,---,---,---,---,---,
E80G,14:31:11,---,---,---,---,---,---,
E80G,14:31:40,---,---,---,---,---,---,
E80G,14:32:10,---,---,---,---,---,---,
E80G,14:32:38,---,---,---,---,---,---,
E80G,14:33:07,---,---,---,---,---,---,
E80G,14:33:36,---,---,---,---,---,---,
E80G,14:34:06,---,---,---,---,---,---,
E80G,14:34:35,---,---,---,---,---,---,
E80G,14:35:04,---,---,---,---,---,---,
E80G,14:35:32,---,---,---,---,---,---,
E80G,14:36:00,---,---,---,---,---,---,
E80G,14:36:30,---,---,---,---,---,---,
E80G,14:36:59,---,---,---,---,---,---,
E80G,14:37:29,---,---,---,---,---,---,
E80G,14:37:58,---,---,---,---,---,---,
E80G,14:38:26,---,---,---,---,---,---,
E80G,14:38:55,---,---,---,---,---,---,
E80G,14:39:25,---,---,---,---,---,---,
E80G,14:39:53,---,---,---,---,---,---,
E80G,14:40:22,---,---,---,---,---,---,
E80G,14:40:51,---,---,---,---,---,---,
E80G,14:41:21,---,---,---,---,---,---,
E80G,14:41:50,---,---,---,---,---,---,
E80G,14:42:20,---,---,---,---,---,---,
E80G,14:42:49,---,---,---,---,---,---,
E80G,14:43:18,---,---,---,---,---,---,
E80G,14:43:48,---,---,---,---,---,---,
E80G,14:44:17,---,---,---,---,---,---,
E80G,14:44:46,---,---,---,---,---,---,
E80G,14:45:16,---,---,---,---,---,---,
E80G,14:45:45,---,---,---,---,---,---,
E80G,14:46:15,---,---,---,---,---,---,
E80G,14:46:44,---,---,---,---,---,---,
E80G,14:47:13,---,---,---,---,---,---,
E80G,14:47:43,---,---,---,---,---,---,
E80G,14:48:11,---,---,---,---,---,---,
E80G,14:48:41,---,---,---,---,---,---,
E80G,14:49:10,---,---,---,---,---,---,
E80G,14:49:39,---,---,---,---,---,---,
E80G,14:50:09,---,---,---,---,---,---,
E80G,14:50:38,---,---,---,---,---,---,
E80G,14:51:05,---,---,---,---,---,---,
E80G,14:51:35,---,---,---,---,---,---,
E80G,14:52:04,---,---,---,---,---,---,
E80G,14:52:33,---,---,---,---,---,---,
E80G,14:53:03,---,---,---,---,---,---,
E80G,14:53:32,---,---,---,---,---,---,
E80G,14:54:02,---,---,---,---,---,---,
E80G,14:54:31,---,---,---,---,---,---,
E80G,14:55:00,---,---,---,---,---,---,
E80G,14:55:30,---,---,---,---,---,---,
E80G,14:55:59,---,---,---,---,---,---,
E80G,14:56:28,---,---,---,---,---,---,
E80G,14:56:58,---,---,---,---,---,---,
E80G,14:57:27,---,---,---,---,---,---,
E80G,14:57:57,---,---,---,---,---,---,
E80G,14:58:26,---,---,---,---,---,---,
E80G,14:58:55,---,---,---,---,---,---,
E80G,14:59:25,---,---,---,---,---,---,
E80G,14:59:54,---,---,---,---,---,---,
E80G,15:00:23,---,---,---,---,---,---,
E80G,15:00:53,---,---,---,---,---,---,
E80G,15:01:22,---,---,---,---,---,---,
E80G,15:01:52,---,---,---,---,---,---,
E80G,15:02:21,---,---,---,---,---,---,
E80G,15:02:50,---,---,---,---,---,---,
E80G,15:03:20,---,---,---,---,---,---,
E80G,15:03:49,---,---,---,---,---,---,
E80G,15:04:19,---,---,---,---,---,---,
E80G,15:04:48,---,---,---,---,---,---,
E80G,15:05:17,---,---,---,---,---,---,
E80G,15:05:47,---,---,---,---,---,---,
E80G,15:06:14,---,---,---,---,---,---,
E80G,15:06:43,---,---,---,---,---,---,
E80G,15:07:13,---,---,---,---,---,---,
E80G,15:07:43,---,---,---,---,---,---,
E80G,15:08:12,---,---,---,---,---,---,
E80G,15:08:41,---,---,---,---,---,---,
E80G,15:09:11,---,---,---,---,---,---,
E80G,15:09:40,---,---,---,---,---,---,
E80G,15:10:10,---,---,---,---,---,---,
E80G,15:10:39,---,---,---,---,---,---,
E80G,15:11:08,---,---,---,---,---,---,
E80G,15:11:38,---,---,---,---,---,---,
E80G,15:12:07,---,---,---,---,---,---,
E80G,15:12:37,---,---,---,---,---,---,
E80G,15:13:06,---,---,---,---,---,---,
E80G,15:13:35,---,---,---,---,---,---,
E80G,15:14:05,---,---,---,---,---,---,
E80G,15:14:34,---,---,---,---,---,---,
E80G,15:15:03,---,---,---,---,---,---,
E80G,15:15:33,---,---,---,---,---,---,
E80G,15:16:02,---,---,---,---,---,---,
E80G,15:16:32,---,---,---,---,---,---,
E80G,15:17:01,---,---,---,---,---,---,
E80G,15:17:31,---,---,---,---,---,---,
E80G,15:18:00,---,---,---,---,---,---,
E80G,15:18:29,---,---,---,---,---,---,
E80G,15:18:59,---,---,---,---,---,---,
E80G,15:19:28,---,---,---,---,---,---,
E80G,15:19:57,---,---,---,---,---,---,
E80G,15:20:27,---,---,---,---,---,---,
E80G,15:20:56,---,---,---,---,---,---,
E80G,15:21:26,---,---,---,---,---,---,
E80G,15:21:55,---,---,---,---,---,---,
E80G,15:22:22,---,---,---,---,---,---,
E80G,15:22:52,---,---,---,---,---,---,
E80G,15:23:21,---,---,---,---,---,---,
E80G,15:23:50,---,---,---,---,---,---,
E80G,15:24:17,---,---,---,---,---,---,
E80G,15:24:47,---,---,---,---,---,---,
E80G,15:25:16,---,---,---,---,---,---,
E80G,15:25:45,---,---,---,---,---,---,
E80G,15:26:15,---,---,---,---,---,---,
E80G,15:26:43,---,---,---,---,---,---,
E80G,15:27:12,---,---,---,---,---,---,
E80G,15:27:42,---,---,---,---,---,---,
E80G,15:28:11,---,---,---,---,---,---,
E80G,15:28:40,---,---,---,---,---,---,
E80G,15:29:08,---,---,---,---,---,---,
E80G,15:29:36,---,---,---,---,---,---,
E80G,15:30:00,16,9,20,1,---,---,---,---,
E80G,15:30:27,22,9,---,---,---,---,---,
E80G,15:30:53,41,2,---,---,---,---,---,
E80G,15:31:20,---,---,---,---,---,---,
E80G,15:31:47,157,2,---,---,---,---,---,
E80G,15:32:17,---,---,---,---,---,---,
E80G,15:32:43,---,---,---,---,---,---,
E80G,15:33:09,378,2,43,3,---,---,---,---,
E80G,15:33:34,---,37,4,---,---,---,---,
E80G,15:34:01,521,1,47,6,---,---,---,---,
E80G,15:34:27,513,1,---,---,---,---,---,
E80G,15:34:55,513,0,---,---,---,---,---,
E80G,15:35:22,512,1,---,---,---,---,---,
E80G,15:35:48,512,3,---,---,---,---,---,
E80G,15:36:12,512,2,---,---,---,---,---,
E80G,15:36:37,512,5,---,---,---,---,---,
E80G,15:37:02,512,3,---,---,---,---,---,
E80G,15:37:27,512,4,---,---,---,---,---,
E80G,15:37:54,512,9,---,---,---,---,---,
E80G,15:38:21,513,0,---,---,---,---,---,
E80G,15:38:47,513,0,---,---,---,---,---,
E80G,15:39:13,512,7,---,---,---,---,---,
E80G,15:39:42,---,---,---,---,---,---,
E80G,15:40:08,---,---,---,---,---,---,
E80G,15:40:31,513,1,---,---,---,---,---,
E80G,15:40:56,512,7,---,---,---,---,---,
E80G,15:41:20,512,7,---,---,---,---,---,
E80G,15:41:45,512,6,---,---,---,---,---,
E80G,15:42:10,513,0,---,---,---,---,---,
E80G,15:42:38,---,---,---,---,---,---,
E80G,15:43:01,512,7,---,---,---,---,---,
E80G,15:43:27,512,7,---,---,---,---,---,
E80G,15:43:52,512,4,---,---,---,---,---,
E80G,15:44:18,513,1,---,---,---,---,---,
E80G,15:44:48,---,---,---,---,---,---,
E80G,15:45:13,515,1,---,---,---,---,---,
E80G,15:45:38,515,2,---,---,---,---,---,
E80G,15:46:04,515,3,---,---,---,---,---,
E80G,15:46:31,515,4,---,---,---,---,---,
E80G,15:46:56,515,4,---,---,---,---,---,
E80G,15:47:22,515,7,---,---,---,---,---,
E80G,15:47:49,515,4,---,---,---,---,---,
E80G,15:48:14,516,0,---,---,---,---,---,
E80G,15:48:38,515,8,---,---,---,---,---,
E80G,15:49:05,516,2,---,---,---,---,---,
E80G,15:49:30,515,3,---,---,---,---,---,
E80G,15:49:55,515,1,---,---,---,---,---,
E80G,15:50:20,515,1,---,---,---,---,---,
E80G,15:50:46,515,8,---,---,---,---,---,
E80G,15:51:13,515,0,---,---,---,---,---,
E80G,15:51:41,515,4,---,---,---,---,---,
E80G,15:52:07,515,4,---,---,---,---,---,
E80G,15:52:34,515,3,---,---,---,---,---,
E80G,15:52:58,515,6,---,---,---,---,---,
E80G,15:53:25,515,2,---,---,---,---,---,
E80G,15:53:50,515,8,---,---,---,---,---,
E80G,15:54:16,516,1,---,---,---,---,---,
E80G,15:54:43,515,9,---,---,---,---,---,
E80G,15:55:08,515,9,---,---,---,---,---,
E80G,15:55:33,515,6,---,---,---,---,---,
E80G,15:55:59,515,8,---,---,---,---,---,
E80G,15:56:24,516,0,---,---,---,---,---,
E80G,15:56:49,515,7,---,---,---,---,---,
E80G,15:57:16,515,9,---,---,---,---,---,
E80G,15:57:41,515,8,---,---,---,---,---,
E80G,15:58:08,515,7,---,---,---,---,---,
E80G,15:58:33,516,1,---,---,---,---,---,
E80G,15:58:58,515,6,---,---,---,---,---,
E80G,15:59:22,515,6,---,---,---,---,---,
E80G,15:59:47,515,9,---,---,---,---,---,
E80G,16:00:12,515,4,---,---,---,---,---,
E80G,16:00:39,516,2,---,---,---,---,---,
E80G,16:01:04,515,7,---,---,---,---,---,
E80G,16:01:29,515,2,---,---,---,---,---,
E80G,16:01:54,515,2,---,---,---,---,---,
E80G,16:02:19,515,1,---,---,---,---,---,
E80G,16:02:44,514,9,---,---,---,---,---,
E80G,16:03:09,515,8,---,---,---,---,---,
E80G,16:03:34,515,6,---,---,---,---,---,
E80G,16:03:59,515,7,---,---,---,---,---,
E80G,16:04:24,515,3,---,---,---,---,---,
E80G,16:04:49,515,7,---,---,---,---,---,
E80G,16:05:14,515,9,---,---,---,---,---,
E80G,16:05:43,---,---,---,---,---,---,
E80G,16:06:09,---,---,---,---,---,---,
E80G,16:06:34,515,9,---,---,---,---,---,
E80G,16:06:59,515,6,---,---,---,---,---,
E80G,16:07:24,515,7,---,---,---,---,---,
E80G,16:07:49,515,7,---,---,---,---,---,
E80G,16:08:14,515,3,---,---,---,---,---,
E80G,16:08:40,515,1,---,---,---,---,---,
E80G,16:09:05,515,2,---,---,---,---,---,
E80G,16:09:35,---,---,---,---,---,---,
E80G,16:10:01,---,---,---,---,---,---,
E80G,16:10:25,516,2,---,---,---,---,---,
E80G,16:10:50,516,1,---,---,---,---,---,
E80G,16:11:15,516,1,---,---,---,---,---,
E80G,16:11:40,516,3,---,---,---,---,---,
E80G,16:12:05,515,8,---,---,---,---,---,
E80G,16:12:29,516,2,---,---,---,---,---,
E80G,16:12:54,514,6,---,---,---,---,---,
E80G,16:13:19,515,1,---,---,---,---,---,
E80G,16:13:44,514,7,---,---,---,---,---,
E80G,16:14:10,515,1,---,---,---,---,---,
E80G,16:14:38,---,---,---,---,---,---,
E80G,16:15:03,515,9,---,---,---,---,---,
E80G,16:15:29,515,2,---,---,---,---,---,
E80G,16:15:54,515,0,---,---,---,---,---,
E80G,16:16:19,515,2,---,---,---,---,---,
E80G,16:16:44,515,1,---,---,---,---,---,
E80G,16:17:08,515,3,---,---,---,---,---,
E80G,16:17:35,515,8,---,---,---,---,---,
E80G,16:17:59,515,9,---,---,---,---,---,
E80G,16:18:24,516,1,---,---,---,---,---,
E80G,16:18:50,515,9,---,---,---,---,---,
E80G,16:19:15,516,0,---,---,---,---,---,
E80G,16:19:40,515,9,---,---,---,---,---,
E80G,16:20:07,515,5,---,---,---,---,---,
E80G,16:20:35,515,5,---,---,---,---,---,
E80G,16:21:00,515,8,---,---,---,---,---,
E80G,16:21:25,515,4,---,---,---,---,---,
E80G,16:21:50,516,1,---,---,---,---,---,
E80G,16:22:15,515,2,---,---,---,---,---,
E80G,16:22:40,515,3,---,---,---,---,---,
E80G,16:23:05,515,3,---,---,---,---,---,
E80G,16:23:30,515,2,---,---,---,---,---,
E80G,16:23:57,515,4,---,---,---,---,---,
E80G,16:24:22,515,8,---,---,---,---,---,
E80G,16:24:47,515,9,---,---,---,---,---,
E80G,16:25:12,516,0,---,---,---,---,---,
E80G,16:25:37,515,3,---,---,---,---,---,
E80G,16:26:02,516,0,---,---,---,---,---,
E80G,16:26:27,516,0,---,---,---,---,---,
E80G,16:26:52,515,1,---,---,---,---,---,
E80G,16:27:17,515,2,---,---,---,---,---,
E80G,16:27:43,515,3,---,---,---,---,---,
E80G,16:28:09,515,4,---,---,---,---,---,
E80G,16:28:36,515,6,---,---,---,---,---,
E80G,16:29:02,515,2,---,---,---,---,---,
E80G,16:29:26,515,1,---,---,---,---,---,
E80G,16:29:51,515,0,---,---,---,---,---,
E80G,16:30:16,515,2,---,---,---,---,---,
E80G,16:30:41,515,7,---,---,---,---,---,
E80G,16:31:08,515,7,---,---,---,---,---,
E80G,16:31:34,515,9,---,---,---,---,---,
E80G,16:32:00,515,8,---,---,---,---,---,
E80G,16:32:26,516,0,---,---,---,---,---,
